season,date,team_id,team,opp,ha,total,oppXERA,oppBullpenERA,ops,opsL3,runsL3,s_xera,s_ops,s_bull,s_runsL3,s_opsL3,runs,opp_runs,pk
2025,2025-05-18,138,St. Louis Cardinals,Kansas City Royals,Away,50.89,3.735,3.42,0.7367,0.7836,8.33,30.9,63.8,23.0,100.0,70.9,1,2,777864
2025,2025-05-18,118,Kansas City Royals,St. Louis Cardinals,Home,16.52,3.034,3.54,0.6563,0.6286,2.0,13.3,17.9,26.0,0.0,32.2,2,1,777864
2025,2025-05-18,142,Minnesota Twins,Milwaukee Brewers,Away,35.33,3.124,4.09,0.6981,0.8255,4.67,15.6,41.8,39.8,44.5,81.4,2,5,777865
2025,2025-05-18,145,Chicago White Sox,Chicago Cubs,Away,20.32,3.87,4.14,0.6173,0.579,2.33,34.2,0.0,41.0,5.5,19.7,2,6,777872
2025,2025-05-18,112,Chicago Cubs,Chicago White Sox,Home,63.91,4.123,4.64,0.773,0.8451,7.0,40.6,84.6,53.5,83.3,86.3,6,2,777872
2025,2025-05-18,133,Athletics,San Francisco Giants,Away,41.31,4.821,2.39,0.7306,0.4186,2.0,58.0,60.3,0.0,0.0,0.0,2,3,777867
2025,2025-05-18,137,San Francisco Giants,Athletics,Home,56.71,4.302,5.51,0.7026,0.8144,8.67,45.0,44.3,75.2,100.0,78.6,3,2,777867
2025,2025-05-18,115,Colorado Rockies,Arizona Diamondbacks,Away,41.81,4.724,4.79,0.6522,0.8673,1.33,55.6,15.5,57.2,0.0,91.8,0,1,777870
2025,2025-05-18,109,Arizona Diamondbacks,Colorado Rockies,Home,94.17,6.209,6.48,0.7898,1.0349,7.33,92.7,94.2,99.5,88.8,100.0,1,0,777870
2025,2025-05-18,108,Los Angeles Angels,Los Angeles Dodgers,Away,24.14,2.582,4.07,0.6758,0.8162,3.67,2.0,29.0,39.3,27.8,79.1,6,4,777866
2025,2025-05-18,119,Los Angeles Dodgers,Los Angeles Angels,Home,83.86,5.153,5.43,0.8298,1.0686,10.0,66.3,100.0,73.2,100.0,100.0,4,6,777866
2025,2025-05-18,136,Seattle Mariners,San Diego Padres,Away,32.69,3.206,3.32,0.7279,0.6709,3.0,17.6,58.8,20.5,16.7,42.7,6,1,777868
2025,2025-05-18,135,San Diego Padres,Seattle Mariners,Home,32.74,3.109,3.51,0.7272,0.6309,4.0,15.2,58.4,25.2,33.3,32.7,1,6,777868
2025,2025-05-18,121,New York Mets,New York Yankees,Away,36.02,3.606,3.22,0.7518,0.5571,1.67,27.6,72.5,18.0,0.0,14.3,2,8,777878
2025,2025-05-18,147,New York Yankees,New York Mets,Home,64.04,4.81,3.23,0.823,0.7533,3.67,57.7,100.0,18.2,27.8,63.3,8,2,777878
2025,2025-05-19,113,Cincinnati Reds,Pittsburgh Pirates,Away,57.61,5.046,4.16,0.7148,0.8709,4.0,63.7,51.3,41.5,33.3,92.7,7,1,777859
2025,2025-05-19,134,Pittsburgh Pirates,Cincinnati Reds,Home,18.73,4.173,3.3,0.6186,0.4898,2.0,41.8,0.0,20.0,0.0,0.0,1,7,777859
2025,2025-05-19,112,Chicago Cubs,Miami Marlins,Away,76.74,4.942,5.3,0.7727,0.9157,8.67,61.1,84.4,70.0,100.0,100.0,7,8,777863
2025,2025-05-19,146,Miami Marlins,Chicago Cubs,Home,46.92,4.365,4.11,0.6975,0.7946,4.67,46.6,41.4,40.3,44.5,73.6,8,7,777863
2025,2025-05-19,121,New York Mets,Boston Red Sox,Away,35.67,3.643,3.85,0.7435,0.495,2.33,28.6,67.7,33.8,5.5,0.0,1,3,777856
2025,2025-05-19,111,Boston Red Sox,New York Mets,Home,44.11,3.584,3.24,0.7481,0.7574,4.33,27.1,70.3,18.5,38.8,64.3,3,1,777856
2025,2025-05-19,117,Houston Astros,Tampa Bay Rays,Away,39.18,4.579,3.54,0.6891,0.5808,3.67,52.0,36.6,26.0,27.8,20.2,4,3,777858
2025,2025-05-19,139,Tampa Bay Rays,Houston Astros,Home,35.94,5.11,2.84,0.6677,0.4537,3.0,65.3,24.4,8.5,16.7,0.0,3,4,777858
2025,2025-05-19,114,Cleveland Guardians,Minnesota Twins,Away,19.88,3.011,2.74,0.6863,0.6465,2.0,12.8,35.0,6.0,0.0,36.6,5,6,777861
2025,2025-05-19,136,Seattle Mariners,Chicago White Sox,Away,70.84,6.18,4.66,0.7277,0.7412,5.0,92.0,58.7,54.0,50.0,60.3,5,1,777857
2025,2025-05-19,145,Chicago White Sox,Seattle Mariners,Home,26.79,4.307,3.48,0.6195,0.7062,2.67,45.2,0.0,24.5,11.2,51.6,1,5,777857
2025,2025-05-19,110,Baltimore Orioles,Milwaukee Brewers,Away,25.94,1.502,4.06,0.6864,0.8051,4.33,0.0,35.1,39.0,38.8,76.3,4,5,777860
2025,2025-05-19,158,Milwaukee Brewers,Baltimore Orioles,Home,31.42,4.638,4.89,0.6487,0.3873,1.67,53.4,13.5,59.7,0.0,0.0,5,4,777860
2025,2025-05-19,116,Detroit Tigers,St. Louis Cardinals,Away,55.91,4.776,3.55,0.7573,0.7472,3.0,56.9,75.6,26.2,16.7,61.8,4,11,777862
2025,2025-05-19,138,St. Louis Cardinals,Detroit Tigers,Home,49.04,4.498,3.49,0.7383,0.6532,4.0,50.0,64.7,24.8,33.3,38.3,11,4,777862
2025,2025-05-20,143,Philadelphia Phillies,Colorado Rockies,Away,64.04,4.641,6.45,0.7436,0.8188,4.67,53.5,67.8,98.8,44.5,79.7,9,3,777852
2025,2025-05-20,115,Colorado Rockies,Philadelphia Phillies,Home,30.1,3.343,4.32,0.6451,0.8689,4.67,21.1,11.5,45.5,44.5,92.2,3,9,777852
2025,2025-05-20,118,Kansas City Royals,San Francisco Giants,Away,17.89,3.318,2.37,0.661,0.6415,1.67,20.5,20.6,0.0,0.0,35.4,3,1,777855
2025,2025-05-20,137,San Francisco Giants,Kansas City Royals,Home,26.05,3.246,3.22,0.6972,0.5212,4.33,18.6,41.3,18.0,38.8,5.3,1,3,777855
2025,2025-05-20,108,Los Angeles Angels,Athletics,Away,68.29,5.674,5.5,0.681,0.9024,7.67,79.4,32.0,75.0,94.5,100.0,4,3,777853
2025,2025-05-20,133,Athletics,Los Angeles Angels,Home,42.67,4.342,5.39,0.7238,0.5036,1.0,46.0,56.5,72.2,0.0,0.9,3,4,777853
2025,2025-05-20,109,Arizona Diamondbacks,Los Angeles Dodgers,Away,50.65,2.305,4.2,0.7895,0.8945,7.0,0.0,94.0,42.5,83.3,98.6,9,5,777854
2025,2025-05-20,119,Los Angeles Dodgers,Arizona Diamondbacks,Home,84.31,6.198,4.76,0.8219,0.7673,5.0,92.5,100.0,56.5,50.0,66.8,5,9,777854
2025,2025-05-20,113,Cincinnati Reds,Pittsburgh Pirates,Away,47.88,3.887,4.33,0.7185,0.8581,4.67,34.7,53.4,45.8,44.5,89.5,0,1,777847
2025,2025-05-20,134,Pittsburgh Pirates,Cincinnati Reds,Home,13.07,3.619,3.25,0.6152,0.4236,1.0,28.0,0.0,18.8,0.0,0.0,1,0,777847
2025,2025-05-20,112,Chicago Cubs,Miami Marlins,Away,75.6,5.128,5.37,0.7746,0.8488,6.67,65.7,85.5,71.8,77.8,87.2,14,1,777850
2025,2025-05-20,146,Miami Marlins,Chicago Cubs,Home,50.86,4.673,4.12,0.7042,0.8048,4.33,54.3,45.3,40.5,38.8,76.2,1,14,777850
2025,2025-05-20,121,New York Mets,Boston Red Sox,Away,40.08,4.159,3.76,0.7409,0.519,2.0,41.5,66.2,31.5,0.0,4.8,0,2,777851
2025,2025-05-20,111,Boston Red Sox,New York Mets,Home,44.24,3.455,3.21,0.7486,0.7911,4.67,23.9,70.6,17.8,44.5,72.8,2,0,777851
2025,2025-05-20,144,Atlanta Braves,Washington Nationals,Away,59.58,4.259,6.41,0.7092,0.9451,6.67,44.0,48.1,97.8,77.8,100.0,3,5,777841
2025,2025-05-20,120,Washington Nationals,Atlanta Braves,Home,67.07,5.509,4.19,0.6994,0.9092,8.0,75.2,42.5,42.3,100.0,100.0,5,3,777841
2025,2025-05-20,117,Houston Astros,Tampa Bay Rays,Away,44.77,5.02,3.53,0.6935,0.6436,3.0,63.0,39.1,25.7,16.7,35.9,2,3,777848
2025,2025-05-20,140,Texas Rangers,New York Yankees,Away,32.13,4.576,3.17,0.6564,0.5613,3.67,51.9,17.9,16.8,27.8,15.3,2,5,777849
2025,2025-05-20,147,New York Yankees,Texas Rangers,Home,64.14,4.543,3.43,0.8217,0.7335,5.33,51.1,100.0,23.3,55.5,58.4,5,2,777849
2025,2025-05-20,135,San Diego Padres,Toronto Blue Jays,Away,32.72,3.379,4.27,0.7241,0.6008,1.0,22.0,56.6,44.2,0.0,25.2,0,3,777845
2025,2025-05-20,141,Toronto Blue Jays,San Diego Padres,Home,32.31,3.874,3.35,0.6976,0.6154,2.67,34.4,41.5,21.3,11.2,28.8,3,0,777845
2025,2025-05-20,145,Chicago White Sox,Seattle Mariners,Home,8.67,2.955,3.49,0.6149,0.5656,2.0,11.4,0.0,24.8,0.0,16.4,1,0,777846
2025,2025-05-20,110,Baltimore Orioles,Milwaukee Brewers,Away,28.02,2.824,4.07,0.6859,0.7386,4.67,8.1,34.8,39.3,44.5,59.7,2,5,777844
2025,2025-05-20,158,Milwaukee Brewers,Baltimore Orioles,Home,29.7,3.953,4.87,0.6544,0.5795,3.33,36.3,16.8,59.2,22.2,19.9,5,2,777844
2025,2025-05-20,116,Detroit Tigers,St. Louis Cardinals,Away,55.89,5.147,3.59,0.7543,0.6367,2.67,66.2,73.9,27.2,11.2,34.2,5,4,777840
2025,2025-05-20,138,St. Louis Cardinals,Detroit Tigers,Home,37.31,2.817,3.72,0.7462,0.757,4.33,7.9,69.3,30.5,38.8,64.2,4,5,777840
2025,2025-05-21,143,Philadelphia Phillies,Colorado Rockies,Away,85.3,6.918,6.47,0.7494,0.8619,5.0,100.0,71.1,99.2,50.0,90.5,7,4,777842
2025,2025-05-21,115,Colorado Rockies,Philadelphia Phillies,Home,23.05,3.381,4.31,0.6439,0.5143,5.67,22.0,10.8,45.2,61.2,3.6,4,7,777842
2025,2025-05-21,118,Kansas City Royals,San Francisco Giants,Away,27.64,4.198,2.33,0.6586,0.6961,1.67,42.5,19.2,0.0,0.0,49.0,2,3,777836
2025,2025-05-21,137,San Francisco Giants,Kansas City Royals,Home,34.27,4.257,3.18,0.6972,0.6051,1.67,43.9,41.3,17.0,0.0,26.3,3,2,777836
2025,2025-05-21,108,Los Angeles Angels,Athletics,Away,70.28,6.077,5.54,0.686,0.8248,7.0,89.4,34.9,76.0,83.3,81.2,7,5,777843
2025,2025-05-21,133,Athletics,Los Angeles Angels,Home,52.57,4.833,5.38,0.7275,0.6786,1.67,58.3,58.6,72.0,0.0,44.6,5,7,777843
2025,2025-05-21,109,Arizona Diamondbacks,Los Angeles Dodgers,Away,47.69,2.644,4.13,0.786,0.7277,7.33,3.6,92.0,40.8,88.8,56.9,3,4,777838
2025,2025-05-21,119,Los Angeles Dodgers,Arizona Diamondbacks,Home,67.64,4.687,4.7,0.8188,0.6443,6.0,54.7,100.0,55.0,66.7,36.1,4,3,777838
2025,2025-05-21,113,Cincinnati Reds,Pittsburgh Pirates,Away,51.85,4.924,4.28,0.7137,0.7296,3.33,60.6,50.7,44.5,22.2,57.4,1,3,777834
2025,2025-05-21,134,Pittsburgh Pirates,Cincinnati Reds,Home,19.14,4.234,3.22,0.6151,0.4848,0.67,43.4,0.0,18.0,0.0,0.0,3,1,777834
2025,2025-05-21,117,Houston Astros,Tampa Bay Rays,Away,35.36,3.864,3.46,0.6932,0.7163,3.33,34.1,39.0,24.0,22.2,54.1,4,8,777832
2025,2025-05-21,139,Tampa Bay Rays,Houston Astros,Home,11.32,2.808,2.86,0.6646,0.4826,2.33,7.7,22.6,9.0,5.5,0.0,8,4,777832
2025,2025-05-21,114,Cleveland Guardians,Minnesota Twins,Away,21.95,3.113,2.77,0.6864,0.6626,2.33,15.3,35.1,6.8,5.5,40.6,5,6,777861
2025,2025-05-21,112,Chicago Cubs,Miami Marlins,Away,77.95,4.729,5.84,0.7843,0.9407,9.0,55.7,91.0,83.5,100.0,100.0,2,1,777833
2025,2025-05-21,146,Miami Marlins,Chicago Cubs,Home,40.71,3.509,4.08,0.702,0.8608,4.67,25.2,44.0,39.5,44.5,90.2,1,2,777833
2025,2025-05-21,110,Baltimore Orioles,Milwaukee Brewers,Away,39.48,4.338,4.08,0.6834,0.6968,3.33,46.0,33.4,39.5,22.2,49.2,8,4,777826
2025,2025-05-21,158,Milwaukee Brewers,Baltimore Orioles,Home,44.66,4.538,4.92,0.6599,0.7897,5.0,51.0,19.9,60.5,50.0,72.4,4,8,777826
2025,2025-05-21,116,Detroit Tigers,St. Louis Cardinals,Away,54.42,4.711,3.56,0.7524,0.6793,4.0,55.3,72.8,26.5,33.3,44.8,5,1,777827
2025,2025-05-21,138,St. Louis Cardinals,Detroit Tigers,Home,47.71,3.494,3.7,0.7441,0.8521,5.33,24.9,68.1,30.0,55.5,88.0,1,5,777827
2025,2025-05-21,136,Seattle Mariners,Chicago White Sox,Away,38.36,3.578,4.69,0.7209,0.6153,3.67,26.9,54.8,54.8,27.8,28.8,6,5,777830
2025,2025-05-21,145,Chicago White Sox,Seattle Mariners,Home,29.79,5.099,3.44,0.6139,0.5579,1.33,65.0,0.0,23.5,0.0,14.5,5,6,777830
2025,2025-05-21,118,Kansas City Royals,San Francisco Giants,Away,16.28,3.062,2.33,0.6586,0.6961,1.67,14.0,19.2,0.0,0.0,49.0,8,4,777819
2025,2025-05-21,137,San Francisco Giants,Kansas City Royals,Home,33.79,4.209,3.18,0.6972,0.6051,1.67,42.7,41.3,17.0,0.0,26.3,4,8,777819
2025,2025-05-21,114,Cleveland Guardians,Minnesota Twins,Away,34.3,4.348,2.77,0.6864,0.6626,2.33,46.2,35.1,6.8,5.5,40.6,5,1,777829
2025,2025-05-21,142,Minnesota Twins,Cleveland Guardians,Home,62.59,5.359,4.88,0.7015,0.8975,5.0,71.5,43.7,59.5,50.0,99.4,1,5,777829
2025,2025-05-21,121,New York Mets,Boston Red Sox,Away,28.8,3.201,3.64,0.7355,0.4574,1.0,17.5,63.1,28.5,0.0,0.0,5,1,777831
2025,2025-05-21,111,Boston Red Sox,New York Mets,Home,40.94,3.647,3.18,0.7477,0.7027,3.0,28.7,70.1,17.0,16.7,50.7,1,5,777831
2025,2025-05-21,140,Texas Rangers,New York Yankees,Away,25.77,3.751,3.21,0.6573,0.6492,3.33,31.3,18.5,17.8,22.2,37.3,3,4,777835
2025,2025-05-21,147,New York Yankees,Texas Rangers,Home,50.06,3.019,3.46,0.8229,0.7987,5.0,13.0,100.0,24.0,50.0,74.7,4,3,777835
2025,2025-05-21,135,San Diego Padres,Toronto Blue Jays,Away,43.09,4.747,4.21,0.7173,0.521,0.67,56.2,52.7,42.8,0.0,5.3,0,14,777837
2025,2025-05-21,141,Toronto Blue Jays,San Diego Padres,Home,46.35,5.635,3.33,0.6952,0.5135,2.33,78.4,40.1,20.8,5.5,3.4,14,0,777837
2025,2025-05-22,143,Philadelphia Phillies,Colorado Rockies,Away,88.28,6.969,6.51,0.7543,1.0253,5.67,100.0,73.9,100.0,61.2,100.0,9,5,777823
2025,2025-05-22,115,Colorado Rockies,Philadelphia Phillies,Home,28.79,4.06,4.34,0.6481,0.663,2.33,39.0,13.2,46.0,5.5,40.8,5,9,777823
2025,2025-05-22,108,Los Angeles Angels,Athletics,Away,54.33,4.254,5.66,0.6995,0.9656,5.67,43.8,42.6,79.0,61.2,100.0,10,5,777828
2025,2025-05-22,133,Athletics,Los Angeles Angels,Home,64.37,5.304,5.37,0.7324,0.8411,3.33,70.1,61.4,71.8,22.2,85.3,5,10,777828
2025,2025-05-22,109,Arizona Diamondbacks,Los Angeles Dodgers,Away,62.74,4.751,4.05,0.7818,0.7237,4.33,56.3,89.6,38.7,38.8,55.9,1,3,777824
2025,2025-05-22,119,Los Angeles Dodgers,Arizona Diamondbacks,Home,60.92,4.322,4.66,0.8131,0.6367,4.33,45.6,100.0,54.0,38.8,34.2,3,1,777824
2025,2025-05-22,140,Texas Rangers,New York Yankees,Away,18.32,2.953,3.24,0.6619,0.6799,2.67,11.3,21.1,18.5,11.2,45.0,0,1,777818
2025,2025-05-22,147,New York Yankees,Texas Rangers,Home,52.76,3.203,3.51,0.8208,0.7836,5.67,17.6,100.0,25.2,61.2,70.9,1,0,777818
2025,2025-05-22,135,San Diego Padres,Toronto Blue Jays,Away,56.0,6.197,4.18,0.7115,0.4624,0.33,92.4,49.4,42.0,0.0,0.0,6,7,777816
2025,2025-05-22,141,Toronto Blue Jays,San Diego Padres,Home,40.05,3.648,3.49,0.7027,0.7222,6.33,28.7,44.4,24.8,72.2,55.5,7,6,777816
2025,2025-05-22,143,Philadelphia Phillies,Colorado Rockies,Away,74.29,5.101,6.51,0.7543,1.0253,5.67,65.0,73.9,100.0,61.2,100.0,2,0,777817
2025,2025-05-22,115,Colorado Rockies,Philadelphia Phillies,Home,15.87,2.768,4.34,0.6481,0.663,2.33,6.7,13.2,46.0,5.5,40.8,0,2,777817
2025,2025-05-22,108,Los Angeles Angels,Athletics,Away,56.08,4.429,5.66,0.6995,0.9656,5.67,48.2,42.6,79.0,61.2,100.0,10,5,777812
2025,2025-05-22,133,Athletics,Los Angeles Angels,Home,49.04,3.771,5.37,0.7324,0.8411,3.33,31.8,61.4,71.8,22.2,85.3,5,10,777812
2025,2025-05-22,114,Cleveland Guardians,Detroit Tigers,Away,47.23,4.756,3.65,0.6892,0.7314,5.0,56.4,36.7,28.7,50.0,57.9,7,0,777821
2025,2025-05-22,116,Detroit Tigers,Cleveland Guardians,Home,51.89,4.124,4.81,0.7512,0.6517,4.67,40.6,72.1,57.7,44.5,37.9,0,7,777821
2025,2025-05-22,134,Pittsburgh Pirates,Milwaukee Brewers,Home,46.49,17.19,4.15,0.6174,0.5946,1.67,100.0,0.0,41.3,0.0,23.7,5,8,777814
2025,2025-05-22,144,Atlanta Braves,Washington Nationals,Away,56.16,4.027,6.27,0.7081,0.9262,6.33,38.2,47.5,94.2,72.2,100.0,7,8,777820
2025,2025-05-22,120,Washington Nationals,Atlanta Braves,Home,64.7,5.238,4.16,0.7018,0.968,8.33,68.5,43.9,41.5,100.0,100.0,8,7,777820
2025,2025-05-23,136,Seattle Mariners,Houston Astros,Away,65.05,7.45,2.9,0.7224,0.6826,3.67,100.0,55.7,10.0,27.8,45.6,2,9,777822
2025,2025-05-23,117,Houston Astros,Seattle Mariners,Home,66.62,6.656,3.58,0.7024,0.8373,3.33,100.0,44.2,27.0,22.2,84.3,9,2,777822
2025,2025-05-23,110,Baltimore Orioles,Boston Red Sox,Away,56.63,5.907,3.75,0.686,0.6813,4.67,85.2,34.9,31.2,44.5,45.3,5,19,777815
2025,2025-05-23,111,Boston Red Sox,Baltimore Orioles,Home,66.74,6.188,4.85,0.7431,0.6497,2.0,92.2,67.5,58.7,0.0,37.4,19,5,777815
2025,2025-05-23,112,Chicago Cubs,Cincinnati Reds,Away,48.66,2.544,3.22,0.7823,0.9188,7.67,1.1,89.9,18.0,94.5,100.0,13,6,777811
2025,2025-05-23,113,Cincinnati Reds,Chicago Cubs,Home,33.57,3.676,4.02,0.7086,0.6026,2.67,29.4,47.8,38.0,11.2,25.7,6,13,777811
2025,2025-05-23,158,Milwaukee Brewers,Pittsburgh Pirates,Away,25.42,2.629,4.29,0.6624,0.785,5.67,3.2,21.4,44.8,61.2,71.2,5,6,777806
2025,2025-05-23,134,Pittsburgh Pirates,Milwaukee Brewers,Home,19.86,3.28,4.18,0.6228,0.7479,3.0,19.5,0.0,42.0,16.7,62.0,6,5,777806
2025,2025-05-23,137,San Francisco Giants,Washington Nationals,Away,41.21,3.831,6.1,0.7006,0.6929,2.67,33.3,43.2,90.0,11.2,48.2,4,0,777801
2025,2025-05-23,120,Washington Nationals,San Francisco Giants,Home,43.59,3.56,2.35,0.704,0.9401,7.67,26.5,45.1,0.0,94.5,100.0,0,4,777801
2025,2025-05-23,141,Toronto Blue Jays,Tampa Bay Rays,Away,46.06,3.758,3.5,0.7041,0.797,8.0,31.4,45.2,25.0,100.0,74.2,1,3,777810
2025,2025-05-23,139,Tampa Bay Rays,Toronto Blue Jays,Home,28.16,2.983,4.13,0.6732,0.7615,4.67,12.1,27.5,40.8,44.5,65.4,3,1,777810
2025,2025-05-23,114,Cleveland Guardians,Detroit Tigers,Away,47.45,4.747,3.69,0.6876,0.7063,5.67,56.2,35.8,29.8,61.2,51.6,3,1,777807
2025,2025-05-23,116,Detroit Tigers,Cleveland Guardians,Home,38.39,3.332,4.76,0.7442,0.5706,3.33,20.8,68.1,56.5,22.2,17.6,1,3,777807
2025,2025-05-23,119,Los Angeles Dodgers,New York Mets,Away,52.75,3.945,3.12,0.8131,0.6367,4.0,36.1,100.0,15.5,33.3,34.2,7,5,777808
2025,2025-05-23,121,New York Mets,Los Angeles Dodgers,Home,65.97,12.16,4.05,0.7364,0.6201,2.0,100.0,63.7,38.7,0.0,30.0,5,7,777808
2025,2025-05-23,135,San Diego Padres,Atlanta Braves,Away,28.43,3.488,4.03,0.7103,0.5042,2.0,24.7,48.7,38.3,0.0,1.0,2,1,777813
2025,2025-05-23,144,Atlanta Braves,San Diego Padres,Home,45.22,3.697,3.47,0.7094,0.8429,6.67,29.9,48.2,24.3,77.8,85.7,1,2,777813
2025,2025-05-23,140,Texas Rangers,Chicago White Sox,Away,54.58,6.72,4.73,0.6559,0.6484,1.67,100.0,17.7,55.8,0.0,37.1,1,4,777805
2025,2025-05-23,145,Chicago White Sox,Texas Rangers,Home,18.16,3.803,3.48,0.6176,0.5853,2.33,32.6,0.0,24.5,5.5,21.3,4,1,777805
2025,2025-05-24,136,Seattle Mariners,Houston Astros,Away,49.33,4.604,2.97,0.728,0.8336,2.67,52.6,58.9,11.8,11.2,83.4,5,3,777800
2025,2025-05-24,117,Houston Astros,Seattle Mariners,Home,62.84,5.751,3.56,0.7038,0.8669,5.0,81.3,45.0,26.5,50.0,91.7,3,5,777800
2025,2025-05-24,118,Kansas City Royals,Minnesota Twins,Away,20.97,2.927,2.78,0.6642,0.7157,4.33,10.7,22.4,7.0,38.8,53.9,1,3,777799
2025,2025-05-24,142,Minnesota Twins,Kansas City Royals,Home,28.26,3.139,3.24,0.6943,0.6701,4.33,16.0,39.6,18.5,38.8,42.5,3,1,777799
2025,2025-05-24,109,Arizona Diamondbacks,St. Louis Cardinals,Away,58.38,4.696,3.57,0.7802,0.6304,4.33,54.9,88.7,26.7,38.8,32.6,3,4,777797
2025,2025-05-24,138,St. Louis Cardinals,Arizona Diamondbacks,Home,48.47,4.314,4.66,0.7347,0.5229,5.33,45.4,62.7,54.0,55.5,5.7,4,3,777797
2025,2025-05-24,147,New York Yankees,Colorado Rockies,Away,60.83,4.143,6.34,0.8118,0.6032,3.33,41.1,100.0,96.0,22.2,25.8,2,3,777802
2025,2025-05-24,115,Colorado Rockies,New York Yankees,Home,22.9,3.608,3.2,0.6466,0.6882,3.0,27.7,12.3,17.5,16.7,47.1,3,2,777802
2025,2025-05-24,146,Miami Marlins,Los Angeles Angels,Away,51.42,4.917,5.26,0.7033,0.6886,3.33,60.4,44.7,69.0,22.2,47.1,4,7,777798
2025,2025-05-24,108,Los Angeles Angels,Miami Marlins,Home,70.51,5.321,5.79,0.7071,1.0179,9.0,70.5,46.9,82.2,100.0,100.0,7,4,777798
2025,2025-05-24,143,Philadelphia Phillies,Athletics,Away,50.68,3.489,5.78,0.7467,0.7024,6.0,24.7,69.5,82.0,66.7,50.6,4,3,777804
2025,2025-05-24,133,Athletics,Philadelphia Phillies,Home,36.28,2.357,4.23,0.7339,0.8316,5.0,0.0,62.2,43.3,50.0,82.9,3,4,777804
2025,2025-05-24,110,Baltimore Orioles,Boston Red Sox,Away,37.98,3.78,3.79,0.6895,0.736,5.0,32.0,36.9,32.2,50.0,59.0,5,6,777809
2025,2025-05-24,111,Boston Red Sox,Baltimore Orioles,Home,61.36,3.723,5.52,0.7574,0.9011,7.33,30.6,75.7,75.5,88.8,100.0,6,5,777809
2025,2025-05-24,110,Baltimore Orioles,Boston Red Sox,Away,57.93,5.775,3.79,0.6895,0.736,5.0,81.9,36.9,32.2,50.0,59.0,2,1,777790
2025,2025-05-24,118,Kansas City Royals,Minnesota Twins,Away,56.7,6.713,2.78,0.6642,0.7157,4.33,100.0,22.4,7.0,38.8,53.9,4,5,777788
2025,2025-05-24,142,Minnesota Twins,Kansas City Royals,Home,35.93,3.906,3.24,0.6943,0.6701,4.33,35.2,39.6,18.5,38.8,42.5,5,4,777788
2025,2025-05-24,109,Arizona Diamondbacks,St. Louis Cardinals,Away,41.78,3.036,3.57,0.7802,0.6304,4.33,13.4,88.7,26.7,38.8,32.6,5,6,777786
2025,2025-05-24,138,St. Louis Cardinals,Arizona Diamondbacks,Home,48.88,4.355,4.66,0.7347,0.5229,5.33,46.4,62.7,54.0,55.5,5.7,6,5,777786
2025,2025-05-24,137,San Francisco Giants,Washington Nationals,Away,62.42,5.708,6.15,0.6991,0.729,3.67,80.2,42.3,91.3,27.8,57.2,0,3,777793
2025,2025-05-24,120,Washington Nationals,San Francisco Giants,Home,39.34,4.177,2.33,0.701,0.7264,4.33,41.9,43.4,0.0,38.8,56.6,3,0,777793
2025,2025-05-24,158,Milwaukee Brewers,Pittsburgh Pirates,Away,44.89,4.708,4.34,0.6637,0.7182,5.67,55.2,22.1,46.0,61.2,54.5,1,2,777794
2025,2025-05-24,134,Pittsburgh Pirates,Milwaukee Brewers,Home,41.32,4.839,4.2,0.6289,0.8426,4.67,58.5,2.2,42.5,44.5,85.7,2,1,777794
2025,2025-05-24,112,Chicago Cubs,Cincinnati Reds,Away,50.89,2.37,3.59,0.7893,0.9959,9.67,0.0,93.9,27.2,100.0,100.0,4,6,777791
2025,2025-05-24,113,Cincinnati Reds,Chicago Cubs,Home,39.51,4.223,4.01,0.7128,0.6163,2.33,43.1,50.2,37.7,5.5,29.1,6,4,777791
2025,2025-05-24,136,Seattle Mariners,Houston Astros,Away,46.01,4.272,2.97,0.728,0.8336,2.67,44.3,58.9,11.8,11.2,83.4,1,2,777787
2025,2025-05-24,117,Houston Astros,Seattle Mariners,Home,36.56,3.123,3.56,0.7038,0.8669,5.0,15.6,45.0,26.5,50.0,91.7,2,1,777787
2025,2025-05-24,135,San Diego Padres,Atlanta Braves,Away,45.23,4.838,4.03,0.7099,0.5942,2.67,58.5,48.5,38.3,11.2,23.5,1,7,777803
2025,2025-05-24,144,Atlanta Braves,San Diego Padres,Home,62.98,7.601,3.43,0.7062,0.6579,3.67,100.0,46.4,23.3,27.8,39.5,7,1,777803
2025,2025-05-24,140,Texas Rangers,Chicago White Sox,Away,51.13,8.293,4.66,0.6512,0.5497,1.33,100.0,15.0,54.0,0.0,12.4,5,10,777792
2025,2025-05-24,145,Chicago White Sox,Texas Rangers,Home,28.19,4.478,3.45,0.6171,0.6527,3.33,49.4,0.0,23.8,22.2,38.2,10,5,777792
2025,2025-05-24,147,New York Yankees,Colorado Rockies,Away,65.81,4.641,6.34,0.8118,0.6032,3.33,53.5,100.0,96.0,22.2,25.8,13,1,777782
2025,2025-05-24,115,Colorado Rockies,New York Yankees,Home,21.69,3.487,3.2,0.6466,0.6882,3.0,24.7,12.3,17.5,16.7,47.1,1,13,777782
2025,2025-05-24,141,Toronto Blue Jays,Tampa Bay Rays,Away,49.16,4.286,3.49,0.7009,0.7773,7.33,44.6,43.4,24.8,88.8,69.3,1,3,777795
2025,2025-05-24,139,Tampa Bay Rays,Toronto Blue Jays,Home,55.52,5.449,4.06,0.6766,0.8532,4.67,73.7,29.5,39.0,44.5,88.3,3,1,777795
