season,date,team_id,team,opp,ha,total,oppXERA,oppBullpenERA,ops,opsL3,runsL3,s_xera,s_ops,s_bull,s_runsL3,s_opsL3,runs,opp_runs,pk
2026,2026-05-18,116,Detroit Tigers,Cleveland Guardians,Home,46.72,5.487,3.77,0.7017,0.521,1.67,74.7,43.8,31.8,0.0,5.3,2,8,824277
2026,2026-05-18,110,Baltimore Orioles,Tampa Bay Rays,Away,38.31,3.53,4.47,0.6993,0.7805,4.0,25.7,42.5,49.2,33.3,70.1,6,16,822980
2026,2026-05-18,139,Tampa Bay Rays,Baltimore Orioles,Home,53.5,4.373,4.22,0.7134,0.8459,6.0,46.8,50.5,43.0,66.7,86.5,16,6,822980
2026,2026-05-18,113,Cincinnati Reds,Philadelphia Phillies,Away,56.25,5.354,3.78,0.7034,0.7647,4.67,71.4,44.8,32.0,44.5,66.2,4,5,823465
2026,2026-05-18,143,Philadelphia Phillies,Cincinnati Reds,Home,75.48,9.031,4.88,0.6961,0.8158,7.67,100.0,40.6,59.5,94.5,78.9,5,4,823465
2026,2026-05-18,144,Atlanta Braves,Miami Marlins,Away,55.49,4.522,3.27,0.772,0.6706,4.33,50.6,84.0,19.2,38.8,42.6,0,12,823867
2026,2026-05-18,146,Miami Marlins,Atlanta Braves,Home,49.31,4.792,3.09,0.6994,0.7866,5.0,57.3,42.5,14.7,50.0,71.6,12,0,823867
2026,2026-05-18,121,New York Mets,Washington Nationals,Away,54.23,6.07,4.88,0.6434,0.677,5.0,89.2,10.5,59.5,50.0,44.3,16,7,822734
2026,2026-05-18,120,Washington Nationals,New York Mets,Home,53.68,4.127,3.36,0.7383,0.8448,6.33,40.7,64.7,21.5,72.2,86.2,7,16,822734
2026,2026-05-18,141,Toronto Blue Jays,New York Yankees,Away,31.84,4.5,3.08,0.6769,0.5152,2.67,50.0,29.7,14.5,11.2,3.8,6,7,823549
2026,2026-05-18,147,New York Yankees,Toronto Blue Jays,Home,76.0,6.492,3.9,0.7593,0.7044,4.67,99.8,76.7,35.0,44.5,51.1,7,6,823549
2026,2026-05-18,111,Boston Red Sox,Kansas City Royals,Away,42.5,5.17,4.62,0.6655,0.6423,2.0,66.8,23.1,53.0,0.0,35.6,3,1,824114
2026,2026-05-18,118,Kansas City Royals,Boston Red Sox,Home,50.25,5.468,3.41,0.7037,0.6475,2.67,74.2,45.0,22.8,11.2,36.9,1,3,824114
2026,2026-05-18,117,Houston Astros,Minnesota Twins,Away,61.51,5.771,5.11,0.7406,0.5984,2.0,81.8,66.1,65.3,0.0,24.6,3,6,823705
2026,2026-05-18,142,Minnesota Twins,Houston Astros,Home,66.99,7.097,5.73,0.7069,0.6502,2.67,100.0,46.8,80.8,11.2,37.5,6,3,823705
2026,2026-05-18,158,Milwaukee Brewers,Chicago Cubs,Away,26.79,3.063,3.88,0.6933,0.6732,3.0,14.1,39.0,34.5,16.7,43.3,9,3,824680
2026,2026-05-18,112,Chicago Cubs,Milwaukee Brewers,Home,66.37,5.186,3.27,0.7491,0.8192,7.0,67.2,70.9,19.2,83.3,79.8,3,9,824680
2026,2026-05-19,140,Texas Rangers,Colorado Rockies,Away,44.2,4.829,4.81,0.6749,0.6967,3.0,58.2,28.5,57.7,16.7,49.2,6,7,824357
2026,2026-05-19,115,Colorado Rockies,Texas Rangers,Home,40.74,4.227,3.21,0.7072,0.6928,3.67,43.2,47.0,17.8,27.8,48.2,7,6,824357
2026,2026-05-19,133,Athletics,Los Angeles Angels,Away,32.92,3.171,4.72,0.7251,0.5513,3.33,16.8,57.2,55.5,22.2,12.8,1,2,824035
2026,2026-05-19,108,Los Angeles Angels,Athletics,Home,27.8,3.856,4.24,0.6827,0.4534,1.0,33.9,33.0,43.5,0.0,0.0,2,1,824035
2026,2026-05-19,119,Los Angeles Dodgers,San Diego Padres,Away,57.28,3.833,3.8,0.7724,0.7171,10.33,33.3,84.2,32.5,100.0,54.3,0,1,823301
2026,2026-05-19,135,San Diego Padres,Los Angeles Dodgers,Home,35.64,4.005,3.08,0.6633,0.7584,5.67,37.6,21.9,14.5,61.2,64.6,1,0,823301
2026,2026-05-19,137,San Francisco Giants,Arizona Diamondbacks,Away,56.29,5.501,3.86,0.6678,0.8551,6.0,75.0,24.5,34.0,66.7,88.8,2,12,825087
2026,2026-05-19,109,Arizona Diamondbacks,San Francisco Giants,Home,65.93,5.524,4.13,0.709,0.9521,6.33,75.6,48.0,40.8,72.2,100.0,12,2,825087
2026,2026-05-19,145,Chicago White Sox,Seattle Mariners,Away,46.5,3.324,3.27,0.7337,0.8528,7.33,20.6,62.1,19.2,88.8,88.2,1,6,823137
2026,2026-05-19,136,Seattle Mariners,Chicago White Sox,Home,49.53,5.518,4.45,0.6964,0.5675,2.33,75.4,40.8,48.8,5.5,16.9,6,1,823137
2026,2026-05-19,144,Atlanta Braves,Miami Marlins,Away,69.93,8.092,3.22,0.7642,0.5819,3.33,100.0,79.5,18.0,22.2,20.5,8,4,823865
2026,2026-05-19,146,Miami Marlins,Atlanta Braves,Home,52.89,4.288,3.28,0.7036,0.8834,8.33,44.7,44.9,19.5,100.0,95.8,4,8,823865
2026,2026-05-19,114,Cleveland Guardians,Detroit Tigers,Away,53.15,4.024,3.96,0.7082,1.0093,8.33,38.1,47.5,36.5,100.0,100.0,4,3,824276
2026,2026-05-19,116,Detroit Tigers,Cleveland Guardians,Home,23.7,3.28,3.74,0.6996,0.5004,1.33,19.5,42.6,31.0,0.0,0.1,3,4,824276
2026,2026-05-19,110,Baltimore Orioles,Tampa Bay Rays,Away,71.31,6.259,4.47,0.7042,0.8869,5.33,94.0,45.3,49.2,55.5,96.7,1,4,822979
2026,2026-05-19,139,Tampa Bay Rays,Baltimore Orioles,Home,59.55,4.2,4.5,0.7274,0.9198,9.0,42.5,58.5,50.0,100.0,100.0,4,1,822979
2026,2026-05-19,113,Cincinnati Reds,Philadelphia Phillies,Away,31.85,3.354,3.82,0.7011,0.6674,3.67,21.4,43.5,33.0,27.8,41.9,4,1,823464
2026,2026-05-19,143,Philadelphia Phillies,Cincinnati Reds,Home,38.52,3.174,4.92,0.698,0.7841,5.67,16.8,41.7,60.5,61.2,71.0,1,4,823464
2026,2026-05-19,121,New York Mets,Washington Nationals,Away,53.24,4.789,5.14,0.6542,0.8497,9.67,57.2,16.7,66.0,100.0,87.4,6,9,822736
2026,2026-05-19,120,Washington Nationals,New York Mets,Home,44.09,2.899,3.33,0.7387,0.8633,7.67,10.0,65.0,20.8,94.5,90.8,9,6,822736
2026,2026-05-19,141,Toronto Blue Jays,New York Yankees,Away,25.48,3.353,3.07,0.679,0.6172,4.0,21.3,30.9,14.2,33.3,29.3,4,5,823548
2026,2026-05-19,147,New York Yankees,Toronto Blue Jays,Home,46.61,3.044,3.99,0.7663,0.807,5.33,13.6,80.7,37.3,55.5,76.8,5,4,823548
2026,2026-05-19,111,Boston Red Sox,Kansas City Royals,Away,33.52,4.174,4.59,0.6671,0.6517,2.33,41.9,24.1,52.2,5.5,37.9,7,1,824112
2026,2026-05-19,118,Kansas City Royals,Boston Red Sox,Home,27.01,3.331,3.36,0.7001,0.6469,1.67,20.8,42.9,21.5,0.0,36.7,1,7,824112
2026,2026-05-19,117,Houston Astros,Minnesota Twins,Away,29.5,1.858,5.11,0.7381,0.6214,2.33,0.0,64.6,65.3,5.5,30.3,2,1,823704
2026,2026-05-19,142,Minnesota Twins,Houston Astros,Home,70.0,6.218,5.76,0.7105,0.7672,4.0,93.0,48.9,81.5,33.3,66.8,1,2,823704
2026,2026-05-19,158,Milwaukee Brewers,Chicago Cubs,Away,30.14,2.571,3.83,0.7009,0.8236,5.0,1.8,43.4,33.2,50.0,80.9,5,2,824677
2026,2026-05-19,112,Chicago Cubs,Milwaukee Brewers,Home,34.59,2.621,3.2,0.7473,0.7484,4.67,3.0,69.9,17.5,44.5,62.1,2,5,824677
2026,2026-05-19,134,Pittsburgh Pirates,St. Louis Cardinals,Away,61.48,6.198,4.27,0.7199,0.5857,3.0,92.5,54.2,44.2,16.7,21.4,6,9,823059
2026,2026-05-19,138,St. Louis Cardinals,Pittsburgh Pirates,Home,43.86,4.502,4.07,0.7092,0.6525,3.0,50.0,48.1,39.3,16.7,38.1,9,6,823059
2026,2026-05-20,140,Texas Rangers,Colorado Rockies,Away,71.27,10.538,4.96,0.686,0.8865,5.0,100.0,34.9,61.5,50.0,96.6,10,0,824356
2026,2026-05-20,115,Colorado Rockies,Texas Rangers,Home,27.52,3.115,3.1,0.7002,0.5344,5.67,15.4,43.0,15.0,61.2,8.6,0,10,824356
2026,2026-05-20,133,Athletics,Los Angeles Angels,Away,39.4,3.447,5.02,0.7323,0.7096,2.0,23.7,61.3,63.0,0.0,52.4,14,6,824033
2026,2026-05-20,108,Los Angeles Angels,Athletics,Home,33.61,4.206,4.3,0.6869,0.5577,1.67,42.7,35.4,45.0,0.0,14.4,6,14,824033
2026,2026-05-20,119,Los Angeles Dodgers,San Diego Padres,Away,59.38,4.239,3.8,0.771,0.6486,8.33,43.5,83.4,32.5,100.0,37.1,5,4,823302
2026,2026-05-20,135,San Diego Padres,Los Angeles Dodgers,Home,35.77,4.216,3.1,0.6633,0.6997,5.33,42.9,21.9,15.0,55.5,49.9,4,5,823302
2026,2026-05-20,137,San Francisco Giants,Arizona Diamondbacks,Away,50.7,5.156,3.83,0.6694,0.7614,6.0,66.4,25.4,33.2,66.7,65.3,3,5,825086
2026,2026-05-20,109,Arizona Diamondbacks,San Francisco Giants,Home,43.0,2.989,4.13,0.7134,1.0052,7.33,12.2,50.5,40.8,88.8,100.0,5,3,825086
2026,2026-05-20,145,Chicago White Sox,Seattle Mariners,Away,29.52,2.393,3.24,0.7269,0.6412,6.0,0.0,58.2,18.5,66.7,35.3,2,1,823136
2026,2026-05-20,136,Seattle Mariners,Chicago White Sox,Home,57.03,6.267,4.33,0.6886,0.4426,4.33,94.2,36.3,45.8,38.8,0.0,1,2,823136
2026,2026-05-20,113,Cincinnati Reds,Philadelphia Phillies,Away,50.09,5.126,3.85,0.7003,0.6905,3.67,65.7,43.0,33.8,27.8,47.6,9,4,823462
2026,2026-05-20,143,Philadelphia Phillies,Cincinnati Reds,Home,50.18,5.037,4.84,0.6925,0.6621,4.0,63.4,38.6,58.5,33.3,40.5,4,9,823462
2026,2026-05-20,110,Baltimore Orioles,Tampa Bay Rays,Away,54.33,5.003,4.37,0.6995,0.7961,4.67,62.6,42.6,46.8,44.5,74.0,3,5,822977
2026,2026-05-20,139,Tampa Bay Rays,Baltimore Orioles,Home,70.24,5.253,4.53,0.7279,0.9953,8.67,68.8,58.8,50.8,100.0,100.0,5,3,822977
2026,2026-05-20,117,Houston Astros,Minnesota Twins,Away,32.85,3.298,5.03,0.7327,0.5032,1.67,20.0,61.5,63.3,0.0,0.8,1,4,823703
2026,2026-05-20,142,Minnesota Twins,Houston Astros,Home,48.0,4.145,5.7,0.7073,0.7444,4.0,41.1,47.0,80.0,33.3,61.1,4,1,823703
2026,2026-05-20,140,Texas Rangers,Colorado Rockies,Away,63.28,5.701,4.96,0.686,0.8865,5.0,80.0,34.9,61.5,50.0,96.6,5,4,824355
2026,2026-05-20,115,Colorado Rockies,Texas Rangers,Home,44.98,4.861,3.1,0.7002,0.5344,5.67,59.0,43.0,15.0,61.2,8.6,4,5,824355
2026,2026-05-20,137,San Francisco Giants,Arizona Diamondbacks,Away,64.14,8.467,3.83,0.6694,0.7614,6.0,100.0,25.4,33.2,66.7,65.3,3,6,825084
2026,2026-05-20,109,Arizona Diamondbacks,San Francisco Giants,Home,57.11,4.4,4.13,0.7134,1.0052,7.33,47.5,50.5,40.8,88.8,100.0,6,3,825084
2026,2026-05-20,145,Chicago White Sox,Seattle Mariners,Away,46.43,4.191,3.24,0.7269,0.6412,6.0,42.3,58.2,18.5,66.7,35.3,4,5,823134
2026,2026-05-20,136,Seattle Mariners,Chicago White Sox,Home,37.62,4.326,4.33,0.6886,0.4426,4.33,45.6,36.3,45.8,38.8,0.0,5,4,823134
2026,2026-05-20,116,Detroit Tigers,Cleveland Guardians,Home,31.2,3.939,3.67,0.6987,0.5502,2.0,36.0,42.1,29.2,0.0,12.6,2,3,824273
2026,2026-05-20,144,Atlanta Braves,Miami Marlins,Away,52.48,4.01,3.4,0.7665,0.713,5.33,37.7,80.9,22.5,55.5,53.2,9,1,823866
2026,2026-05-20,146,Miami Marlins,Atlanta Braves,Home,36.61,3.218,3.22,0.7029,0.7823,6.33,17.9,44.5,18.0,72.2,70.6,1,9,823866
2026,2026-05-20,121,New York Mets,Washington Nationals,Away,72.01,8.066,5.09,0.6588,0.8896,9.67,100.0,19.3,64.8,100.0,97.4,4,8,822735
2026,2026-05-20,141,Toronto Blue Jays,New York Yankees,Away,21.13,2.731,3.05,0.6773,0.661,4.67,5.8,29.9,13.7,44.5,40.3,2,1,823547
2026,2026-05-20,147,New York Yankees,Toronto Blue Jays,Home,42.99,2.197,3.94,0.7661,0.8412,6.0,0.0,80.6,36.0,66.7,85.3,1,2,823547
2026,2026-05-20,111,Boston Red Sox,Kansas City Royals,Away,41.21,4.178,4.66,0.6754,0.8041,3.67,41.9,28.8,54.0,27.8,76.0,4,3,824111
2026,2026-05-20,118,Kansas City Royals,Boston Red Sox,Home,41.11,4.965,3.28,0.6967,0.5887,1.33,61.6,41.0,19.5,0.0,22.2,3,4,824111
2026,2026-05-20,158,Milwaukee Brewers,Chicago Cubs,Away,53.9,4.651,3.84,0.7014,0.871,6.0,53.8,43.7,33.5,66.7,92.8,5,0,824678
2026,2026-05-20,112,Chicago Cubs,Milwaukee Brewers,Home,39.82,3.55,3.19,0.741,0.653,4.33,26.2,66.3,17.2,38.8,38.3,0,5,824678
2026,2026-05-20,134,Pittsburgh Pirates,St. Louis Cardinals,Away,57.39,6.089,4.25,0.7198,0.5349,2.0,89.7,54.2,43.8,0.0,8.7,7,0,823057
2026,2026-05-20,138,St. Louis Cardinals,Pittsburgh Pirates,Home,54.65,5.124,4.16,0.7158,0.6923,4.33,65.6,51.9,41.5,38.8,48.1,0,7,823057
2026,2026-05-21,119,Los Angeles Dodgers,San Diego Padres,Away,73.15,5.785,3.81,0.7761,0.7449,5.0,82.1,86.3,32.8,50.0,61.2,4,0,823299
2026,2026-05-21,135,San Diego Padres,Los Angeles Dodgers,Home,11.78,2.559,3.02,0.6582,0.5125,4.33,1.5,19.0,13.0,38.8,3.1,0,4,823299
2026,2026-05-21,133,Athletics,Los Angeles Angels,Away,65.59,5.39,5.01,0.7315,0.7643,5.33,72.2,60.9,62.7,55.5,66.1,6,5,824032
2026,2026-05-21,108,Los Angeles Angels,Athletics,Home,50.58,5.343,4.3,0.6891,0.6999,3.0,71.1,36.6,45.0,16.7,50.0,5,6,824032
2026,2026-05-21,114,Cleveland Guardians,Detroit Tigers,Away,32.52,3.119,3.83,0.7033,0.6832,5.0,15.5,44.7,33.2,50.0,45.8,3,1,824274
2026,2026-05-21,116,Detroit Tigers,Cleveland Guardians,Home,32.31,4.155,3.64,0.6921,0.5344,2.33,41.4,38.3,28.5,5.5,8.6,1,3,824274
2026,2026-05-21,134,Pittsburgh Pirates,St. Louis Cardinals,Away,51.99,4.685,4.33,0.7238,0.6897,4.33,54.6,56.5,45.8,38.8,47.4,6,2,823056
2026,2026-05-21,138,St. Louis Cardinals,Pittsburgh Pirates,Home,29.17,3.05,4.09,0.7108,0.6329,3.0,13.7,49.0,39.8,16.7,33.2,2,6,823056
2026,2026-05-21,121,New York Mets,Washington Nationals,Away,49.95,4.369,5.08,0.6589,0.8601,8.67,46.7,19.4,64.5,100.0,90.0,2,1,822733
2026,2026-05-21,120,Washington Nationals,New York Mets,Home,61.6,4.553,3.39,0.7445,0.8343,8.0,51.3,68.3,22.3,100.0,83.6,1,2,822733
2026,2026-05-21,144,Atlanta Braves,Miami Marlins,Away,47.68,3.481,3.33,0.768,0.7066,5.67,24.5,81.7,20.8,61.2,51.6,9,3,823864
2026,2026-05-21,146,Miami Marlins,Atlanta Braves,Home,28.82,3.021,3.19,0.696,0.6438,5.67,13.0,40.6,17.2,61.2,36.0,3,9,823864
2026,2026-05-21,141,Toronto Blue Jays,New York Yankees,Away,37.3,4.536,3.01,0.6752,0.6491,4.0,50.9,28.7,12.7,33.3,37.3,2,0,823545
2026,2026-05-21,147,New York Yankees,Toronto Blue Jays,Home,58.54,4.72,3.89,0.7585,0.744,4.33,55.5,76.3,34.8,38.8,61.0,0,2,823545
2026,2026-05-22,133,Athletics,Los Angeles Angels,Away,52.75,3.952,4.9,0.7272,0.7551,7.0,36.3,58.4,60.0,83.3,63.8,3,2,824031
2026,2026-05-22,108,Los Angeles Angels,Athletics,Home,42.06,4.367,4.22,0.6841,0.7032,4.33,46.7,33.8,43.0,38.8,50.8,2,3,824031
2026,2026-05-22,115,Colorado Rockies,Arizona Diamondbacks,Away,37.43,4.49,3.7,0.6935,0.4605,3.67,49.8,39.1,30.0,27.8,0.0,1,2,825083
2026,2026-05-22,109,Arizona Diamondbacks,Colorado Rockies,Home,53.53,4.278,4.82,0.7105,0.7337,7.67,44.4,48.9,58.0,94.5,58.4,2,1,825083
2026,2026-05-22,117,Houston Astros,Chicago Cubs,Away,49.96,5.458,3.78,0.7252,0.4614,2.0,74.0,57.3,32.0,0.0,0.0,4,2,824679
2026,2026-05-22,112,Chicago Cubs,Houston Astros,Home,53.8,5.232,5.66,0.7334,0.4595,1.67,68.3,61.9,79.0,0.0,0.0,2,4,824679
2026,2026-05-22,114,Cleveland Guardians,Philadelphia Phillies,Away,25.1,2.916,4.0,0.701,0.5776,3.33,10.4,43.4,37.5,22.2,19.4,1,0,823461
2026,2026-05-22,143,Philadelphia Phillies,Cleveland Guardians,Home,41.19,4.66,3.62,0.6922,0.6221,3.33,54.0,38.4,28.0,22.2,30.5,0,1,823461
2026,2026-05-22,147,New York Yankees,Tampa Bay Rays,Home,42.25,4.103,4.35,0.751,0.4827,2.0,40.1,72.0,46.2,0.0,0.0,2,4,823546
2026,2026-05-22,134,Pittsburgh Pirates,Toronto Blue Jays,Away,47.86,3.734,3.76,0.7261,0.8128,6.33,30.9,57.8,31.5,72.2,78.2,2,6,822816
2026,2026-05-22,141,Toronto Blue Jays,Pittsburgh Pirates,Home,44.78,5.267,4.1,0.6761,0.6295,2.67,69.2,29.2,40.0,11.2,32.4,6,2,822816
2026,2026-05-22,142,Minnesota Twins,Boston Red Sox,Away,25.67,2.615,3.23,0.7081,0.7265,3.67,2.9,47.5,18.2,27.8,56.6,8,6,824761
2026,2026-05-22,111,Boston Red Sox,Minnesota Twins,Home,36.89,3.22,4.95,0.68,0.8874,4.67,18.0,31.4,61.3,44.5,96.8,6,8,824761
2026,2026-05-22,121,New York Mets,Miami Marlins,Away,43.44,5.338,3.41,0.6552,0.671,4.0,71.0,17.3,22.8,33.3,42.8,1,2,823863
2026,2026-05-22,146,Miami Marlins,New York Mets,Home,25.34,3.312,3.34,0.6963,0.5714,2.67,20.3,40.7,21.0,11.2,17.9,2,1,823863
2026,2026-05-22,116,Detroit Tigers,Baltimore Orioles,Away,47.37,5.501,4.67,0.6898,0.5332,2.0,75.0,37.0,54.2,0.0,8.3,4,7,824842
2026,2026-05-22,110,Baltimore Orioles,Detroit Tigers,Home,52.77,5.408,3.83,0.7001,0.7111,3.33,72.7,42.9,33.2,22.2,52.8,7,4,824842
2026,2026-05-22,120,Washington Nationals,Atlanta Braves,Away,41.19,3.194,3.16,0.7395,0.7523,6.0,17.3,65.4,16.5,66.7,63.1,4,5,824922
2026,2026-05-22,144,Atlanta Braves,Washington Nationals,Home,82.23,5.527,5.04,0.7744,0.9245,8.67,75.7,85.4,63.5,100.0,100.0,5,4,824922
2026,2026-05-22,136,Seattle Mariners,Kansas City Royals,Away,57.77,5.749,4.68,0.694,0.6868,4.0,81.2,39.4,54.5,33.3,46.7,2,0,824110
2026,2026-05-22,118,Kansas City Royals,Seattle Mariners,Home,34.76,4.402,3.22,0.696,0.5709,1.67,47.6,40.6,18.0,0.0,17.7,0,2,824110
2026,2026-05-22,119,Los Angeles Dodgers,Milwaukee Brewers,Away,41.31,3.097,3.16,0.7761,0.7449,3.0,14.9,86.3,16.5,16.7,61.2,1,5,823788
2026,2026-05-22,158,Milwaukee Brewers,Los Angeles Dodgers,Home,44.15,4.105,3.02,0.699,0.7759,6.33,40.1,42.3,13.0,72.2,69.0,5,1,823788
2026,2026-05-23,140,Texas Rangers,Los Angeles Angels,Away,76.92,8.53,4.93,0.698,1.0106,7.0,100.0,41.7,60.7,83.3,100.0,6,9,824029
2026,2026-05-23,108,Los Angeles Angels,Texas Rangers,Home,41.52,4.13,3.26,0.694,0.8043,4.33,40.8,39.4,19.0,38.8,76.1,9,6,824029
2026,2026-05-23,115,Colorado Rockies,Arizona Diamondbacks,Away,38.15,4.722,3.68,0.6921,0.559,1.67,55.6,38.3,29.5,0.0,14.8,3,2,825082
2026,2026-05-23,109,Arizona Diamondbacks,Colorado Rockies,Home,66.34,7.854,4.74,0.7076,0.6077,4.33,100.0,47.2,56.0,38.8,26.9,2,3,825082
2026,2026-05-23,133,Athletics,San Diego Padres,Away,57.39,4.924,3.79,0.7261,0.6256,7.67,60.6,57.8,32.2,94.5,31.4,3,7,823298
2026,2026-05-23,135,San Diego Padres,Athletics,Home,29.59,4.016,4.32,0.662,0.6414,1.67,37.9,21.1,45.5,0.0,35.3,7,3,823298
2026,2026-05-23,145,Chicago White Sox,San Francisco Giants,Away,40.76,4.213,4.2,0.7239,0.575,2.33,42.8,56.5,42.5,5.5,18.7,9,4,823223
2026,2026-05-23,137,San Francisco Giants,Chicago White Sox,Home,28.55,3.757,4.37,0.6655,0.6298,2.67,31.4,23.1,46.8,11.2,32.5,4,9,823223
2026,2026-05-23,138,St. Louis Cardinals,Cincinnati Reds,Away,48.11,4.485,4.84,0.7092,0.7076,3.67,49.6,48.1,58.5,27.8,51.9,8,1,824518
2026,2026-05-23,113,Cincinnati Reds,St. Louis Cardinals,Home,45.6,3.984,4.34,0.7061,0.7457,5.67,37.1,46.3,46.0,61.2,61.4,1,8,824518
2026,2026-05-23,138,St. Louis Cardinals,Cincinnati Reds,Away,68.26,6.568,4.84,0.7092,0.7076,3.67,100.0,48.1,58.5,27.8,51.9,6,7,824516
2026,2026-05-23,113,Cincinnati Reds,St. Louis Cardinals,Home,70.76,6.555,4.34,0.7061,0.7457,5.67,100.0,46.3,46.0,61.2,61.4,7,6,824516
2026,2026-05-23,117,Houston Astros,Chicago Cubs,Away,52.04,5.655,3.7,0.7238,0.4812,2.33,78.9,56.5,30.0,5.5,0.0,3,0,824674
2026,2026-05-23,112,Chicago Cubs,Houston Astros,Home,40.51,3.964,5.65,0.73,0.4221,1.33,36.6,60.0,78.8,0.0,0.0,0,3,824674
2026,2026-05-23,134,Pittsburgh Pirates,Toronto Blue Jays,Away,71.27,6.752,3.76,0.7222,0.7582,5.0,100.0,55.5,31.5,50.0,64.5,2,5,822814
2026,2026-05-23,141,Toronto Blue Jays,Pittsburgh Pirates,Home,18.25,2.284,4.16,0.6749,0.6333,3.33,0.0,28.5,41.5,22.2,33.3,5,2,822814
2026,2026-05-23,114,Cleveland Guardians,Philadelphia Phillies,Away,29.76,3.586,4.02,0.6985,0.5779,2.33,27.1,42.0,38.0,5.5,19.5,0,3,823458
2026,2026-05-23,143,Philadelphia Phillies,Cleveland Guardians,Home,40.73,5.236,3.61,0.6868,0.4784,1.67,68.4,35.3,27.7,0.0,0.0,3,0,823458
2026,2026-05-23,145,Chicago White Sox,San Francisco Giants,Away,60.62,6.199,4.2,0.7239,0.575,2.33,92.5,56.5,42.5,5.5,18.7,3,10,823222
2026,2026-05-23,137,San Francisco Giants,Chicago White Sox,Home,27.16,3.618,4.37,0.6655,0.6298,2.67,27.9,23.1,46.8,11.2,32.5,10,3,823222
2026,2026-05-23,136,Seattle Mariners,Kansas City Royals,Away,37.3,4.207,4.7,0.691,0.5919,2.67,42.7,37.7,55.0,11.2,23.0,0,5,824109
2026,2026-05-23,118,Kansas City Royals,Seattle Mariners,Home,21.65,3.378,3.19,0.6891,0.5063,1.33,22.0,36.6,17.2,0.0,1.6,5,0,824109
2026,2026-05-23,142,Minnesota Twins,Boston Red Sox,Away,34.96,3.406,3.36,0.7104,0.709,4.33,22.7,48.8,21.5,38.8,52.2,4,2,824760
2026,2026-05-23,111,Boston Red Sox,Minnesota Twins,Home,45.93,4.082,4.82,0.679,0.8575,5.67,39.5,30.9,58.0,61.2,89.4,2,4,824760
2026,2026-05-23,120,Washington Nationals,Atlanta Braves,Away,49.28,4.425,3.17,0.7383,0.7021,4.33,48.1,64.7,16.8,38.8,50.5,2,0,824920
2026,2026-05-23,144,Atlanta Braves,Washington Nationals,Home,82.44,5.887,4.95,0.7702,0.8242,7.67,84.7,83.0,61.3,94.5,81.1,0,2,824920
2026,2026-05-23,121,New York Mets,Miami Marlins,Away,25.12,4.298,3.37,0.6505,0.5018,2.33,45.0,14.6,21.8,5.5,0.5,1,4,823862
2026,2026-05-23,146,Miami Marlins,New York Mets,Home,30.51,4.106,3.29,0.6941,0.5251,2.0,40.1,39.5,19.8,0.0,6.3,4,1,823862
2026,2026-05-23,119,Los Angeles Dodgers,Milwaukee Brewers,Away,63.17,5.438,3.1,0.7691,0.7149,3.33,73.4,82.3,15.0,22.2,53.7,11,3,823787
2026,2026-05-23,158,Milwaukee Brewers,Los Angeles Dodgers,Home,53.17,5.407,3.0,0.7006,0.6958,5.0,72.7,43.2,12.5,50.0,48.9,3,11,823787
2026,2026-05-24,133,Athletics,San Diego Padres,Away,41.14,4.127,3.69,0.7227,0.5725,4.0,40.7,55.8,29.8,33.3,18.1,0,2,823300
2026,2026-05-24,135,San Diego Padres,Athletics,Home,29.47,3.981,4.26,0.6585,0.5695,3.67,37.0,19.1,44.0,27.8,17.4,2,0,823300
2026,2026-05-24,140,Texas Rangers,Los Angeles Angels,Away,46.63,3.545,4.85,0.6982,0.8769,7.0,26.1,41.8,58.7,83.3,94.2,2,5,824030
2026,2026-05-24,108,Los Angeles Angels,Texas Rangers,Home,45.15,4.332,3.32,0.6949,0.7897,5.33,45.8,39.9,20.5,55.5,72.4,5,2,824030
2026,2026-05-24,115,Colorado Rockies,Arizona Diamondbacks,Away,44.02,5.183,3.69,0.6904,0.5754,2.67,67.1,37.4,29.8,11.2,18.9,4,5,825080
2026,2026-05-24,109,Arizona Diamondbacks,Colorado Rockies,Home,63.41,6.25,4.76,0.71,0.6388,3.33,93.8,48.6,56.5,22.2,34.7,5,4,825080
2026,2026-05-24,134,Pittsburgh Pirates,Toronto Blue Jays,Away,29.77,3.119,3.71,0.7171,0.6018,3.33,15.5,52.6,30.2,22.2,25.4,4,1,822813
2026,2026-05-24,141,Toronto Blue Jays,Pittsburgh Pirates,Home,44.59,4.493,4.14,0.6811,0.7824,4.33,49.8,32.1,41.0,38.8,70.6,1,4,822813
2026,2026-05-24,116,Detroit Tigers,Baltimore Orioles,Away,39.97,4.787,4.62,0.6882,0.5165,2.33,57.2,36.1,53.0,5.5,4.1,3,5,824839
2026,2026-05-24,110,Baltimore Orioles,Detroit Tigers,Home,48.02,4.61,3.8,0.708,0.7663,3.67,52.8,47.4,32.5,27.8,66.6,5,3,824839
2026,2026-05-24,116,Detroit Tigers,Baltimore Orioles,Away,37.06,4.496,4.62,0.6882,0.5165,2.33,49.9,36.1,53.0,5.5,4.1,4,1,824840
2026,2026-05-24,142,Minnesota Twins,Boston Red Sox,Away,50.55,4.679,3.24,0.7108,0.766,5.33,54.5,49.0,18.5,55.5,66.5,6,5,824759
2026,2026-05-24,111,Boston Red Sox,Minnesota Twins,Home,37.52,4.015,4.77,0.676,0.6846,4.0,37.9,29.1,56.7,33.3,46.1,5,6,824759
